created_at,entry_id,field1,field2,field3,field4
2023-06-01 01:52:30,451,1.132,0.093,1.065,28.88
2023-06-01 01:52:45,452,1.138,0.06,1.097,28.87
2023-06-01 01:53:00,453,1.109,0.051,1.168,28.6
2023-06-01 01:53:15,454,1.121,0.066,1.162,28.89
2023-06-01 01:53:30,455,1.118,0.117,1.053,28.95
2023-06-01 01:53:45,456,1.109,0.086,1.054,28.86
2023-06-01 01:54:00,457,1.123,0.111,1.037,28.72
2023-06-01 01:54:15,458,1.123,0.062,1.194,28.63
2023-06-01 01:54:30,459,1.128,0.101,1.082,28.57
2023-06-01 01:54:45,460,1.138,0.066,1.09,28.83
2023-06-01 01:55:00,461,1.147,0.096,1.105,28.48
2023-06-01 01:55:15,462,1.12,0.062,1.186,28.66
2023-06-01 01:55:30,463,1.115,0.08,1.139,29.1
2023-06-01 01:55:45,464,1.127,0.085,1.149,28.57
2023-06-01 01:56:00,465,1.132,0.09,1.16,28.66
2023-06-01 01:56:15,466,1.116,0.089,1.116,28.56
2023-06-01 01:56:30,467,1.112,0.075,1.168,28.86
2023-06-01 01:56:45,468,1.129,0.07,1.162,28.29
2023-06-01 01:57:00,469,1.119,0.096,1.162,29.03
2023-06-01 01:57:15,470,1.117,0.09,1.111,28.93
2023-06-01 01:57:30,471,1.115,0.137,1.171,28.74
2023-06-01 01:57:45,472,1.118,0.115,1.123,28.78
2023-06-01 01:58:00,473,1.104,0.091,1.114,28.83
2023-06-01 01:58:15,474,1.127,0.096,1.137,28.97
2023-06-01 01:58:30,475,1.124,0.099,1.182,28.72
2023-06-01 01:58:45,476,1.123,0.058,1.173,28.57
2023-06-01 01:59:00,477,1.142,0.108,1.186,28.98
2023-06-01 01:59:15,478,1.132,0.088,1.091,28.79
2023-06-01 01:59:30,479,1.123,0.079,1.169,28.95
2023-06-01 01:59:45,480,1.125,0.086,1.026,28.99
2023-06-01 02:00:00,481,1.11,0.061,1.192,28.63
2023-06-01 02:00:15,482,1.13,0.077,1.088,28.59
2023-06-01 02:00:30,483,1.122,0.097,1.139,28.98
2023-06-01 02:00:45,484,1.11,0.047,1.27,28.43
2023-06-01 02:01:00,485,1.116,0.094,1.114,28.63
2023-06-01 02:01:15,486,1.12,0.064,1.121,28.69
2023-06-01 02:01:30,487,1.125,0.047,1.109,28.79
2023-06-01 02:01:45,488,1.128,0.136,1.221,28.73
2023-06-01 02:02:00,489,1.113,0.076,1.215,28.83
2023-06-01 02:02:15,490,1.121,0.075,1.266,28.81
2023-06-01 02:02:30,491,1.138,0.109,1.12,29.09
2023-06-01 02:02:45,492,1.14,0.084,1.083,28.75
2023-06-01 02:03:00,493,1.121,0.106,1.125,28.89
2023-06-01 02:03:15,494,1.122,0.101,1.127,28.65
2023-06-01 02:03:30,495,1.126,0.101,1.116,28.6
2023-06-01 02:03:45,496,1.132,0.09,1.179,28.61
2023-06-01 02:04:00,497,1.115,0.096,1.11,28.5
2023-06-01 02:04:15,498,1.109,0.09,1.058,28.46
2023-06-01 02:04:30,499,1.132,0.126,1.178,28.98
2023-06-01 02:04:45,500,1.135,0.102,1.125,28.86
2023-06-01 02:05:00,501,1.114,0.084,1.09,28.5
2023-06-01 02:05:15,502,1.133,0.082,1.146,28.65
2023-06-01 02:05:30,503,1.124,0.104,1.14,28.78
2023-06-01 02:05:45,504,1.122,0.071,1.074,28.71
2023-06-01 02:06:00,505,1.103,0.055,1.145,28.48
2023-06-01 02:06:15,506,1.1,0.104,1.025,28.83
2023-06-01 02:06:30,507,1.147,0.109,1.104,29.02
2023-06-01 02:06:45,508,1.107,0.077,0.987,28.58
2023-06-01 02:07:00,509,1.112,0.077,1.092,28.87
2023-06-01 02:07:15,510,1.139,0.084,1.056,28.51
2023-06-01 02:07:30,511,1.132,0.079,1.198,28.7
2023-06-01 02:07:45,512,1.127,0.133,1.163,28.46
2023-06-01 02:08:00,513,1.129,0.087,1.084,28.87
2023-06-01 02:08:15,514,1.103,0.08,1.148,28.62
2023-06-01 02:08:30,515,1.12,0.102,1.079,28.6
2023-06-01 02:08:45,516,1.112,0.064,1.064,28.63
2023-06-01 02:09:00,517,1.107,0.082,1.187,28.66
2023-06-01 02:09:15,518,1.126,0.105,1.152,28.71
2023-06-01 02:09:30,519,1.121,0.094,0.984,28.63
2023-06-01 02:09:45,520,1.117,0.079,1.159,28.9
2023-06-01 02:10:00,521,1.123,0.103,1.062,28.5
2023-06-01 02:10:15,522,1.106,0.055,1.182,28.6
2023-06-01 02:10:30,523,1.13,0.087,1.163,28.7
2023-06-01 02:10:45,524,1.129,0.097,1.097,28.58
2023-06-01 02:11:00,525,1.118,0.06,1.126,28.91
2023-06-01 02:11:15,526,1.135,0.086,1.194,28.74
2023-06-01 02:11:30,527,1.107,0.099,1.07,28.23
2023-06-01 02:11:45,528,1.105,0.075,1.131,28.51
2023-06-01 02:12:00,529,1.125,0.082,1.057,28.79
2023-06-01 02:12:15,530,1.117,0.1,1.282,28.74
2023-06-01 02:12:30,531,1.116,0.087,1.18,28.64
2023-06-01 02:12:45,532,1.114,0.091,1.106,28.56
2023-06-01 02:13:00,533,1.111,0.123,1.146,28.77
2023-06-01 02:13:15,534,1.115,0.125,1.117,28.5
2023-06-01 02:13:30,535,1.098,0.091,1.117,28.65
2023-06-01 02:13:45,536,1.134,0.106,1.063,28.96
2023-06-01 02:14:00,537,1.121,0.097,1.144,28.43
2023-06-01 02:14:15,538,1.124,0.058,1.116,28.68
2023-06-01 02:14:30,539,1.117,0.065,1.065,28.79
2023-06-01 02:14:45,540,1.138,0.134,1.114,28.5
2023-06-01 02:15:00,541,1.109,0.096,1.043,28.53
2023-06-01 02:15:15,542,1.114,0.098,1.079,28.69
2023-06-01 02:15:30,543,1.111,0.115,1.102,28.66
2023-06-01 02:15:45,544,1.134,0.099,1.191,28.76
2023-06-01 02:16:00,545,1.12,0.089,1.157,28.86
2023-06-01 02:16:15,546,1.118,0.067,1.183,28.68
2023-06-01 02:16:30,547,1.146,0.079,1.164,28.43
2023-06-01 02:16:45,548,1.13,0.087,1.113,28.79
2023-06-01 02:17:00,549,1.124,0.102,1.054,28.4
2023-06-01 02:17:15,550,1.115,0.083,1.118,28.66
2023-06-01 02:17:30,551,1.109,0.085,1.238,28.8
2023-06-01 02:17:45,552,1.128,0.087,1.079,28.87
2023-06-01 02:18:00,553,1.128,0.082,1.125,28.72
2023-06-01 02:18:15,554,1.139,0.124,1.219,28.79
2023-06-01 02:18:30,555,1.125,0.103,1.035,28.75
2023-06-01 02:18:45,556,1.101,0.071,1.041,28.61
2023-06-01 02:19:00,557,1.134,0.074,1.038,28.56
2023-06-01 02:19:15,558,1.103,0.078,1.057,28.88
2023-06-01 02:19:30,559,1.118,0.082,1.159,28.65
2023-06-01 02:19:45,560,1.132,0.069,1.166,28.43
2023-06-01 02:20:00,561,1.118,0.074,1.12,28.62
2023-06-01 02:20:15,562,1.127,0.05,1.135,28.65
2023-06-01 02:20:30,563,1.127,0.08,1.123,28.41
2023-06-01 02:20:45,564,1.115,0.09,1.087,28.66
2023-06-01 02:21:00,565,1.121,0.056,1.1,28.53
2023-06-01 02:21:15,566,1.128,0.08,1.168,28.61
2023-06-01 02:21:30,567,1.124,0.102,1.122,28.58
2023-06-01 02:21:45,568,1.112,0.094,1.105,28.79
2023-06-01 02:22:00,569,1.145,0.104,1.103,28.54
2023-06-01 02:22:15,570,1.116,0.095,1.169,28.5
2023-06-01 02:22:30,571,1.112,0.121,1.04,28.36
2023-06-01 02:22:45,572,1.112,0.122,1.113,28.27
2023-06-01 02:23:00,573,1.119,0.116,1.061,28.68
2023-06-01 02:23:15,574,1.112,0.081,1.108,28.74
2023-06-01 02:23:30,575,1.13,0.077,1.074,28.72
2023-06-01 02:23:45,576,1.111,0.062,1.138,28.53
2023-06-01 02:24:00,577,1.143,0.079,1.123,28.51
2023-06-01 02:24:15,578,1.124,0.078,1.097,28.57
2023-06-01 02:24:30,579,1.118,0.107,1.049,28.56
2023-06-01 02:24:45,580,1.126,0.095,1.108,28.7
2023-06-01 02:25:00,581,1.126,0.076,1.126,28.6
2023-06-01 02:25:15,582,1.146,0.09,0.955,28.58
2023-06-01 02:25:30,583,1.112,0.069,1.089,28.42
2023-06-01 02:25:45,584,1.115,0.095,1.172,28.59
2023-06-01 02:26:00,585,1.1,0.07,1.096,28.64
2023-06-01 02:26:15,586,1.116,0.091,1.021,28.52
2023-06-01 02:26:30,587,1.108,0.076,0.981,28.4
2023-06-01 02:26:45,588,1.145,0.089,1.047,28.64
2023-06-01 02:27:00,589,1.109,0.083,1.039,28.56
2023-06-01 02:27:15,590,1.113,0.068,1.14,28.59
2023-06-01 02:27:30,591,1.11,0.056,1.137,28.37
2023-06-01 02:27:45,592,1.129,0.104,1.185,28.43
2023-06-01 02:28:00,593,1.131,0.079,1.123,28.48
2023-06-01 02:28:15,594,1.128,0.082,1.116,28.45
2023-06-01 02:28:30,595,1.138,0.106,1.197,28.49
2023-06-01 02:28:45,596,1.121,0.1,1.082,28.83
2023-06-01 02:29:00,597,1.104,0.092,1.133,28.33
2023-06-01 02:29:15,598,1.114,0.086,1.105,28.55
2023-06-01 02:29:30,599,1.116,0.118,1.149,28.6
2023-06-01 02:29:45,600,1.12,0.096,1.121,28.6
2023-06-01 02:30:00,601,1.116,0.093,1.097,28.31
2023-06-01 02:30:15,602,1.137,0.099,1.103,28.59
2023-06-01 02:30:30,603,1.118,0.087,1.12,28.61
2023-06-01 02:30:45,604,1.128,0.094,1.077,28.51
2023-06-01 02:31:00,605,1.111,0.103,1.193,28.36
2023-06-01 02:31:15,606,1.119,0.081,1.172,28.52
2023-06-01 02:31:30,607,1.122,0.101,1.128,28.38
2023-06-01 02:31:45,608,1.136,0.057,1.011,28.36
2023-06-01 02:32:00,609,1.103,0.077,1.216,28.56
2023-06-01 02:32:15,610,1.132,0.12,1.164,28.62
2023-06-01 02:32:30,611,1.115,0.114,1.178,28.53
2023-06-01 02:32:45,612,1.13,0.096,1.081,28.4
2023-06-01 02:33:00,613,1.118,0.077,1.092,28.38
2023-06-01 02:33:15,614,1.129,0.079,1.113,28.57
2023-06-01 02:33:30,615,1.134,0.094,1.141,28.45
2023-06-01 02:33:45,616,1.097,0.078,1.064,28.55
2023-06-01 02:34:00,617,1.129,0.096,1.122,28.69
2023-06-01 02:34:15,618,1.116,0.094,1.071,28.32
2023-06-01 02:34:30,619,1.118,0.087,1.077,28.41
2023-06-01 02:34:45,620,1.136,0.089,1.197,28.43
2023-06-01 02:35:00,621,1.124,0.088,1.167,28.5
2023-06-01 02:35:15,622,1.136,0.103,1.195,28.41
2023-06-01 02:35:30,623,1.103,0.123,1.11,28.6
2023-06-01 02:35:45,624,1.101,0.069,1.152,28.41
2023-06-01 02:36:00,625,1.107,0.097,1.125,28.67
2023-06-01 02:36:15,626,1.14,0.106,1.161,28.56
2023-06-01 02:36:30,627,1.123,0.073,1.149,28.52
2023-06-01 02:36:45,628,1.113,0.095,1.089,28.36
2023-06-01 02:37:00,629,1.16,0.102,1.137,28.59
2023-06-01 02:37:15,630,1.128,0.068,1.023,28.43
2023-06-01 02:37:30,631,1.117,0.109,1.049,28.53
2023-06-01 02:37:45,632,1.113,0.101,1.106,28.5
2023-06-01 02:38:00,633,1.125,0.047,1.018,28.27
2023-06-01 02:38:15,634,1.126,0.102,1.045,28.4
2023-06-01 02:38:30,635,1.117,0.058,1.067,28.62
2023-06-01 02:38:45,636,1.134,0.072,1.112,28.49
2023-06-01 02:39:00,637,1.132,0.052,1.086,28.54
2023-06-01 02:39:15,638,1.11,0.092,1.161,28.58
2023-06-01 02:39:30,639,1.12,0.115,1.101,28.51
2023-06-01 02:39:45,640,1.111,0.09,1.141,28.26
2023-06-01 02:40:00,641,1.136,0.106,1.156,28.33
2023-06-01 02:40:15,642,1.11,0.055,1.061,28.41
2023-06-01 02:40:30,643,1.131,0.081,1.078,28.3
2023-06-01 02:40:45,644,1.12,0.065,1.19,28.29
2023-06-01 02:41:00,645,1.132,0.095,1.094,28.43
2023-06-01 02:41:15,646,1.121,0.065,1.073,28.61
2023-06-01 02:41:30,647,1.132,0.088,1.094,27.98
2023-06-01 02:41:45,648,1.108,0.106,1.135,28.37
2023-06-01 02:42:00,649,1.141,0.066,1.151,28.58
2023-06-01 02:42:15,650,1.124,0.106,1.127,28.37
2023-06-01 02:42:30,651,1.094,0.094,1.068,28.44
2023-06-01 02:42:45,652,1.128,0.087,1.056,28.3
2023-06-01 02:43:00,653,1.111,0.03,1.07,28.36
2023-06-01 02:43:15,654,1.124,0.122,1.232,28.28
2023-06-01 02:43:30,655,1.145,0.124,1.107,28.28
2023-06-01 02:43:45,656,1.128,0.106,1.085,28.37
2023-06-01 02:44:00,657,1.107,0.095,1.065,28.42
2023-06-01 02:44:15,658,1.124,0.07,1.212,28.17
2023-06-01 02:44:30,659,1.11,0.086,1.152,28.41
2023-06-01 02:44:45,660,1.117,0.082,1.101,28.46
2023-06-01 02:45:00,661,1.142,0.119,1.061,28.52
2023-06-01 02:45:15,662,1.131,0.079,1.166,28.46
2023-06-01 02:45:30,663,1.115,0.093,1.09,28.38
2023-06-01 02:45:45,664,1.097,0.125,1.044,28.4
2023-06-01 02:46:00,665,1.098,0.123,1.248,28.16
2023-06-01 02:46:15,666,1.124,0.088,1.143,28.17
2023-06-01 02:46:30,667,1.157,0.112,1.071,28.25
2023-06-01 02:46:45,668,1.124,0.042,1.143,28.34
2023-06-01 02:47:00,669,1.115,0.074,1.05,28.29
2023-06-01 02:47:15,670,1.144,0.074,1.172,28.39
2023-06-01 02:47:30,671,1.126,0.093,1.017,28.73
2023-06-01 02:47:45,672,1.113,0.093,1.114,28.41
2023-06-01 02:48:00,673,1.136,0.083,1.036,28.36
2023-06-01 02:48:15,674,1.124,0.07,1.159,28.06
2023-06-01 02:48:30,675,1.111,0.075,1.228,28.32
2023-06-01 02:48:45,676,1.122,0.106,1.212,28.49
2023-06-01 02:49:00,677,1.135,0.122,1.11,28.22
2023-06-01 02:49:15,678,1.128,0.11,1.164,28.34
2023-06-01 02:49:30,679,1.121,0.092,1.126,28.34
2023-06-01 02:49:45,680,1.099,0.119,1.116,28.33
2023-06-01 02:50:00,681,1.146,0.087,1.257,28.11
2023-06-01 02:50:15,682,1.115,0.088,1.095,28.38
2023-06-01 02:50:30,683,1.128,0.079,1.095,28.4
2023-06-01 02:50:45,684,1.133,0.078,1.104,28.33
2023-06-01 02:51:00,685,1.116,0.106,1.141,28.43
2023-06-01 02:51:15,686,1.095,0.075,1.179,28.42
2023-06-01 02:51:30,687,1.136,0.095,1.032,28.15
2023-06-01 02:51:45,688,1.112,0.071,1.136,28.2
2023-06-01 02:52:00,689,1.128,0.054,1.12,28.31
2023-06-01 02:52:15,690,1.127,0.116,1.091,28.41
2023-06-01 02:52:30,691,1.129,0.094,1.158,28.4
2023-06-01 02:52:45,692,1.111,0.083,1.105,28.32
2023-06-01 02:53:00,693,1.103,0.091,1.128,28.54
2023-06-01 02:53:15,694,1.135,0.121,1.128,28.5
2023-06-01 02:53:30,695,1.118,0.054,1.085,28.35
2023-06-01 02:53:45,696,1.11,0.085,1.123,28.48
2023-06-01 02:54:00,697,1.115,0.087,1.077,28.45
2023-06-01 02:54:15,698,1.122,0.101,1.129,28.51
2023-06-01 02:54:30,699,1.105,0.048,1.113,28.14
2023-06-01 02:54:45,700,1.1,0.102,1.159,28.44
2023-06-01 02:55:00,701,1.118,0.094,1.072,28.42
2023-06-01 02:55:15,702,1.12,0.11,1.168,28.03
2023-06-01 02:55:30,703,1.127,0.11,1.084,28.36
2023-06-01 02:55:45,704,1.118,0.096,1.196,28.08
2023-06-01 02:56:00,705,1.116,0.08,1.105,28.18
2023-06-01 02:56:15,706,1.124,0.071,1.217,28.37
2023-06-01 02:56:30,707,1.124,0.099,1.14,28.25
2023-06-01 02:56:45,708,1.118,0.08,1.184,28.4
2023-06-01 02:57:00,709,1.127,0.059,1.078,28.18
2023-06-01 02:57:15,710,1.105,0.085,1.094,28.34
2023-06-01 02:57:30,711,1.12,0.159,1.174,28.42
2023-06-01 02:57:45,712,1.108,0.084,1.062,28.51
2023-06-01 02:58:00,713,1.098,0.102,1.055,28.03
2023-06-01 02:58:15,714,1.134,0.094,1.146,28.15
2023-06-01 02:58:30,715,1.117,0.078,1.077,28.54
2023-06-01 02:58:45,716,1.113,0.077,1.217,28.4
2023-06-01 02:59:00,717,1.104,0.097,1.074,28.31
2023-06-01 02:59:15,718,1.123,0.075,1.114,28.25
2023-06-01 02:59:30,719,1.123,0.099,1.175,28.48
2023-06-01 02:59:45,720,1.141,0.064,1.21,28.26
2023-06-01 03:00:00,721,1.126,0.067,1.112,28.36
2023-06-01 03:00:15,722,1.123,0.113,1.141,28.27
2023-06-01 03:00:30,723,1.11,0.084,1.155,28.47
2023-06-01 03:00:45,724,1.116,0.114,1.103,27.92
2023-06-01 03:01:00,725,1.134,0.08,1.133,28.27
2023-06-01 03:01:15,726,1.103,0.049,1.125,28.31
2023-06-01 03:01:30,727,1.141,0.137,1.16,28.35
2023-06-01 03:01:45,728,1.143,0.074,1.12,28.14
2023-06-01 03:02:00,729,1.128,0.124,1.142,28.15
2023-06-01 03:02:15,730,1.125,0.082,0.987,28.33
2023-06-01 03:02:30,731,1.112,0.116,1.04,28.42
2023-06-01 03:02:45,732,1.147,0.098,1.154,28.29
2023-06-01 03:03:00,733,1.136,0.091,1.045,28.12
2023-06-01 03:03:15,734,1.129,0.086,1.045,28.14
2023-06-01 03:03:30,735,1.109,0.064,1.06,28.08
2023-06-01 03:03:45,736,1.118,0.079,1.163,28.46
2023-06-01 03:04:00,737,1.113,0.118,1.19,28.17
2023-06-01 03:04:15,738,1.133,0.119,1.159,28.26
2023-06-01 03:04:30,739,1.132,0.093,1.254,28.37
2023-06-01 03:04:45,740,1.12,0.081,1.075,28.13
2023-06-01 03:05:00,741,1.146,0.103,1.18,28.03
2023-06-01 03:05:15,742,1.118,0.07,1.133,28.02
2023-06-01 03:05:30,743,1.126,0.089,1.132,28.31
2023-06-01 03:05:45,744,1.119,0.094,1.206,28.19
2023-06-01 03:06:00,745,1.126,0.081,1.069,28.37
2023-06-01 03:06:15,746,1.125,0.064,1.142,28.24
2023-06-01 03:06:30,747,1.102,0.081,1.152,28.21
2023-06-01 03:06:45,748,1.126,0.116,1.124,28.38
2023-06-01 03:07:00,749,1.107,0.088,1.092,28.25
2023-06-01 03:07:15,750,1.11,0.091,1.14,28.15
2023-06-01 03:07:30,751,1.127,0.114,1.088,28.38
2023-06-01 03:07:45,752,1.134,0.104,1.128,28.21
2023-06-01 03:08:00,753,1.115,0.083,1.067,28.04
2023-06-01 03:08:15,754,1.115,0.051,1.008,28.18
2023-06-01 03:08:30,755,1.152,0.118,1.125,28.23
2023-06-01 03:08:45,756,1.128,0.088,1.126,28.04
2023-06-01 03:09:00,757,1.139,0.078,1.031,28.41
2023-06-01 03:09:15,758,1.121,0.088,1.116,28.22
2023-06-01 03:09:30,759,1.128,0.099,1.07,28.27
2023-06-01 03:09:45,760,1.127,0.091,1.259,28.15
2023-06-01 03:10:00,761,1.106,0.077,1.047,28.33
2023-06-01 03:10:15,762,1.132,0.08,1.197,28.44
2023-06-01 03:10:30,763,1.148,0.124,1.034,28.53
2023-06-01 03:10:45,764,1.13,0.066,1.105,28.41
2023-06-01 03:11:00,765,1.152,0.047,1.09,28.02
2023-06-01 03:11:15,766,1.11,0.079,1.187,27.84
2023-06-01 03:11:30,767,1.137,0.071,1.079,28.18
2023-06-01 03:11:45,768,1.122,0.102,1.151,28.21
2023-06-01 03:12:00,769,1.133,0.077,1.138,28.24
2023-06-01 03:12:15,770,1.128,0.107,1.051,28.2
2023-06-01 03:12:30,771,1.123,0.14,1.13,28.33
2023-06-01 03:12:45,772,1.117,0.086,1.189,27.89
2023-06-01 03:13:00,773,1.112,0.069,1.095,28.3
2023-06-01 03:13:15,774,1.132,0.07,1.157,28.17
2023-06-01 03:13:30,775,1.119,0.084,1.034,28.29
2023-06-01 03:13:45,776,1.144,0.094,1.086,28.13
2023-06-01 03:14:00,777,1.115,0.099,1.108,28.34
2023-06-01 03:14:15,778,1.135,0.125,1.107,28.29
2023-06-01 03:14:30,779,1.124,0.063,1.087,28.15
2023-06-01 03:14:45,780,1.139,0.082,1.006,27.91
2023-06-01 03:15:00,781,1.127,0.078,1.047,28.42
2023-06-01 03:15:15,782,1.135,0.091,1.154,27.72
2023-06-01 03:15:30,783,1.119,0.089,1.202,27.8
2023-06-01 03:15:45,784,1.133,0.095,1.13,28.1
2023-06-01 03:16:00,785,1.145,0.086,1.09,28.3
2023-06-01 03:16:15,786,1.136,0.104,1.16,28.24
2023-06-01 03:16:30,787,1.128,0.059,1.163,27.99
2023-06-01 03:16:45,788,1.119,0.076,1.141,28.17
2023-06-01 03:17:00,789,1.113,0.1,1.098,27.78
2023-06-01 03:17:15,790,1.129,0.098,1.07,28.18
2023-06-01 03:17:30,791,1.122,0.072,1.151,28.21
2023-06-01 03:17:45,792,1.109,0.087,1.13,28.28
2023-06-01 03:18:00,793,1.127,0.067,1.155,27.96
2023-06-01 03:18:15,794,1.115,0.091,1.103,28.22
2023-06-01 03:18:30,795,1.133,0.112,1.154,28.04
2023-06-01 03:18:45,796,1.105,0.09,1.207,28.14
2023-06-01 03:19:00,797,1.122,0.132,1.068,27.92
2023-06-01 03:19:15,798,1.114,0.064,1.089,28.2
2023-06-01 03:19:30,799,1.1,0.098,1.11,28.2
2023-06-01 03:19:45,800,1.116,0.096,1.11,28.05
2023-06-01 03:20:00,801,1.114,0.068,1.128,28.11
2023-06-01 03:20:15,802,1.112,0.057,1.108,28.21
2023-06-01 03:20:30,803,1.125,0.091,1.054,28.24
2023-06-01 03:20:45,804,1.115,0.088,1.093,27.97
2023-06-01 03:21:00,805,1.114,0.075,1.052,28.13
2023-06-01 03:21:15,806,1.115,0.095,1.201,27.94
2023-06-01 03:21:30,807,1.123,0.094,1.156,28.23
2023-06-01 03:21:45,808,1.115,0.135,1.177,28.04
2023-06-01 03:22:00,809,1.107,0.087,1.081,28.23
2023-06-01 03:22:15,810,1.121,0.094,1.145,28.0
2023-06-01 03:22:30,811,1.136,0.087,1.169,28.35
2023-06-01 03:22:45,812,1.11,0.075,1.103,28.37
2023-06-01 03:23:00,813,1.105,0.084,1.143,28.28
2023-06-01 03:23:15,814,1.136,0.052,1.184,28.13
2023-06-01 03:23:30,815,1.121,0.096,1.175,28.29
2023-06-01 03:23:45,816,1.094,0.079,1.159,27.89
2023-06-01 03:24:00,817,1.124,0.084,1.05,27.81
2023-06-01 03:24:15,818,1.142,0.079,1.048,27.94
2023-06-01 03:24:30,819,1.122,0.095,1.2,28.18
2023-06-01 03:24:45,820,1.127,0.047,1.177,28.11
2023-06-01 03:25:00,821,1.123,0.068,1.078,28.08
2023-06-01 03:25:15,822,1.128,0.074,1.065,27.93
2023-06-01 03:25:30,823,1.109,0.087,1.155,28.28
2023-06-01 03:25:45,824,1.139,0.116,1.182,28.16
2023-06-01 03:26:00,825,1.146,0.088,1.066,28.01
2023-06-01 03:26:15,826,1.137,0.091,1.176,28.28
2023-06-01 03:26:30,827,1.126,0.107,1.153,27.81
2023-06-01 03:26:45,828,1.104,0.063,1.17,28.22
2023-06-01 03:27:00,829,1.155,0.085,1.162,28.22
2023-06-01 03:27:15,830,1.121,0.063,1.085,28.06
2023-06-01 03:27:30,831,1.129,0.098,1.093,28.01
2023-06-01 03:27:45,832,1.142,0.071,1.113,28.44
2023-06-01 03:28:00,833,1.136,0.067,1.133,27.98
2023-06-01 03:28:15,834,1.141,0.089,1.199,27.79
2023-06-01 03:28:30,835,1.126,0.058,1.128,28.24
2023-06-01 03:28:45,836,1.139,0.079,1.128,28.14
2023-06-01 03:29:00,837,1.123,0.094,1.084,28.3
2023-06-01 03:29:15,838,1.125,0.072,1.132,28.03
2023-06-01 03:29:30,839,1.118,0.061,1.097,27.96
2023-06-01 03:29:45,840,1.102,0.061,1.072,27.98
2023-06-01 03:30:00,841,1.127,0.093,1.168,27.84
2023-06-01 03:30:15,842,1.137,0.043,1.08,28.05
2023-06-01 03:30:30,843,1.117,0.089,1.157,27.91
2023-06-01 03:30:45,844,1.127,0.125,1.131,28.08
2023-06-01 03:31:00,845,1.139,0.061,1.052,28.08
2023-06-01 03:31:15,846,1.134,0.087,1.151,28.12
2023-06-01 03:31:30,847,1.14,0.075,1.116,27.75
2023-06-01 03:31:45,848,1.134,0.091,1.111,27.69
2023-06-01 03:32:00,849,1.124,0.09,1.113,27.99
2023-06-01 03:32:15,850,1.125,0.089,1.184,28.13
2023-06-01 03:32:30,851,1.118,0.1,1.127,28.24
2023-06-01 03:32:45,852,1.113,0.083,1.099,27.91
2023-06-01 03:33:00,853,1.137,0.061,1.139,28.19
2023-06-01 03:33:15,854,1.125,0.11,1.112,28.02
2023-06-01 03:33:30,855,1.112,0.093,1.202,28.1
2023-06-01 03:33:45,856,1.122,0.072,1.132,28.19
2023-06-01 03:34:00,857,1.127,0.118,1.082,28.0
2023-06-01 03:34:15,858,1.14,0.082,1.038,27.59
2023-06-01 03:34:30,859,1.134,0.121,1.085,28.12
2023-06-01 03:34:45,860,1.108,0.085,1.068,28.26
2023-06-01 03:35:00,861,1.104,0.122,1.139,27.96
2023-06-01 03:35:15,862,1.12,0.114,1.057,28.06
2023-06-01 03:35:30,863,1.125,0.094,1.118,28.03
2023-06-01 03:35:45,864,1.122,0.032,1.226,28.04
2023-06-01 03:36:00,865,1.132,0.089,1.149,28.01
2023-06-01 03:36:15,866,1.129,0.081,1.074,27.67
2023-06-01 03:36:30,867,1.131,0.074,1.19,28.1
2023-06-01 03:36:45,868,1.113,0.085,1.082,27.87
2023-06-01 03:37:00,869,1.141,0.071,1.094,27.87
2023-06-01 03:37:15,870,1.136,0.082,1.094,28.14
2023-06-01 03:37:30,871,1.122,0.103,1.138,28.11
2023-06-01 03:37:45,872,1.126,0.1,1.143,27.85
2023-06-01 03:38:00,873,1.125,0.087,1.18,27.91
2023-06-01 03:38:15,874,1.128,0.066,1.052,28.0
2023-06-01 03:38:30,875,1.136,0.08,1.15,27.95
2023-06-01 03:38:45,876,1.141,0.088,1.082,28.01
2023-06-01 03:39:00,877,1.131,0.077,1.087,28.1
2023-06-01 03:39:15,878,1.123,0.06,1.133,27.79
2023-06-01 03:39:30,879,1.139,0.103,1.125,27.92
2023-06-01 03:39:45,880,1.127,0.049,1.14,28.02
2023-06-01 03:40:00,881,1.112,0.099,1.049,27.83
2023-06-01 03:40:15,882,1.143,0.082,1.047,28.12
2023-06-01 03:40:30,883,1.142,0.109,1.121,28.01
2023-06-01 03:40:45,884,1.114,0.097,1.184,27.79
2023-06-01 03:41:00,885,1.111,0.107,1.167,28.0
2023-06-01 03:41:15,886,1.14,0.079,1.09,27.95
2023-06-01 03:41:30,887,1.126,0.075,1.086,27.8
2023-06-01 03:41:45,888,1.157,0.104,1.167,28.07
2023-06-01 03:42:00,889,1.119,0.077,1.217,27.94
2023-06-01 03:42:15,890,1.121,0.09,1.112,28.27
2023-06-01 03:42:30,891,1.139,0.08,1.097,27.81
2023-06-01 03:42:45,892,1.121,0.078,1.342,27.85
2023-06-01 03:43:00,893,1.143,0.14,1.211,27.98
2023-06-01 03:43:15,894,1.119,0.091,1.128,28.14
2023-06-01 03:43:30,895,1.129,0.089,1.088,27.8
2023-06-01 03:43:45,896,1.109,0.052,1.092,27.99
2023-06-01 03:44:00,897,1.128,0.105,1.195,27.9
2023-06-01 03:44:15,898,1.121,0.127,1.227,27.85
2023-06-01 03:44:30,899,1.099,0.104,1.127,27.94
2023-06-01 03:44:45,900,1.119,0.092,1.183,27.92
